TransactionID,NewAmount
1412660,1196.28
1119306,29.96
1248160,4994.93
1475864,3923.81
1253819,2221.39
1040641,9418.90
1197346,4313.12
1066876,4629.84
1291907,7714.68
1258600,8315.37
1253080,5999.52
1256269,3443.62
1456266,7125.65
1205895,1949.52
1250499,4406.14
1085804,6818.68
1153804,9271.40
1366353,3589.31
1336044,9394.37
1295743,8199.39
1468905,6640.03
1420708,4137.36
1182755,5755.28
1354052,1090.10
1213772,3854.61
1225094,8095.86
1157743,4640.53
1071002,896.39
1143055,2239.19
1480614,5311.97
1104904,4171.95
1131828,1639.43
1122883,5012.75
1246166,1883.80
1251656,4632.71
1091907,1259.84
1440724,5694.79
1243914,2567.24
1054855,7317.23
1395047,648.11
1185745,6042.26
1183126,8095.09
1129038,3793.89
1304666,6930.60
1057490,9300.05
1057329,2840.26
1269323,3673.42
1483841,9038.74
1170619,2129.71
1404233,4280.68
1098634,7228.02
1313720,1797.66
1076294,1519.26
1018538,5531.04
1114572,3717.44
1274465,5260.44
1305349,5850.69
1053784,4788.63
1229433,4988.28
1044017,5828.18
1082413,6535.88
1312141,1611.25
1169304,5854.39
1068895,9842.42
1321111,4992.52
1260185,4435.57
1366503,566.88
1418577,4294.08
1204072,831.36
1429596,8304.96
1120942,7061.97
1154893,1510.08
1163641,9919.76
1475178,7275.55
1307286,4949.03
1257121,9069.48
1276409,4272.35
1037571,4996.59
1194303,7776.93
1400536,4652.10
1033655,640.76
1282741,6322.07
1053558,6997.20
1035746,385.94
1173956,7217.25
1298712,6030.98
1480076,2321.87
1330087,7858.63
1348830,1360.74
1417773,556.90
1453867,7543.51
1420528,4083.28
1246703,8873.78
1024955,9517.97
1447083,126.11
1445497,9120.15
1418397,2621.10
1225422,4475.83
1257546,8366.45
1015103,6981.25
1497635,5547.23
1018485,8138.34
1165410,9136.79
1109770,5082.48
1292997,8126.76
1103167,2774.72
1441596,8214.96
1424991,1522.85
1127690,515.13
1160699,8270.44
1297643,1146.47
1319405,9498.53
1032906,5052.68
1047986,8570.33
1465819,6216.27
1452762,303.16
1115952,46.99
1030602,7516.65
1253231,9280.93
1370769,9698.03
1459073,2997.73
1086433,7778.87
1268465,8365.62
1042867,1497.61
1294754,2558.45
1226955,7905.79
1453515,596.34
1251199,9516.44
1430656,7818.58
1198705,4941.46
1458173,5344.41
1055879,7541.84
1005554,47.75
1019312,2682.72
1351599,1627.03
1153081,2680.40
1203426,2328.03
1010994,6888.70
1313934,9650.17
1146414,1690.30
1353585,2807.49
1246163,8668.38
1194651,1805.63
1477147,2141.33
1379393,6281.91
1306011,178.22
1139269,6944.91
1121946,294.18
1002388,9938.63
1287932,3683.38
1228353,8944.58
1089980,8280.51
1373178,3205.47
1039857,6216.97
1358648,640.41
1185590,2789.05
1358225,9413.71
1285499,9475.52
1366822,2423.33
1458541,2278.08
1358413,1424.70
1032927,4396.55
1046891,37.41
1376935,6470.87
1279776,2344.77
1107944,4976.43
1314753,3368.01
1308951,244.96
1427996,1169.92
1148606,8422.99
1025781,822.02
1052620,9164.37
1056219,6707.33
1122633,2534.58
1327355,6940.41
1047807,8960.94
1347400,8808.43
1097229,4313.65
1209186,2396.71
1222144,9850.54
1182206,6054.51
1037578,1031.99
1459310,9870.85
1409220,5243.73
1289175,3140.13
1287416,262.36
1245707,9384.45
1305781,5220.46
1241480,8726.62
1274053,4489.00
1283975,6574.28
1049630,8093.00
1192241,7254.19
1272692,8739.87
1133344,4693.23
1072153,8960.71
1447257,2719.25
1306683,2896.26
1186660,9581.92
1048575,5810.05
1045726,2697.04
1094047,9800.33
1321632,8764.88
1383124,350.67
1304115,719.08
1332951,3585.48
1488183,4600.54
1396469,9287.76
1465834,641.28
1361475,1605.38
1013627,4055.60
1042855,9465.25
1471162,8849.30
1055664,6460.10
1143266,7279.17
1078276,7597.38
1347618,7372.14
1439603,9656.09
1005111,5407.09
1454989,7926.81
1077620,1387.82
1261638,4854.43
1063897,7718.11
1208655,2867.61
1334774,8722.46
1367787,138.88
1248425,5766.09
1168507,6737.90
1277802,2129.12
1119939,5674.46
1210276,9897.56
1467855,8258.10
1341365,89.26
1025170,5145.13
1057528,2696.22
1075298,6251.93
1291269,1156.64
1039898,7795.92
1370811,6533.63
1004056,5573.89
1042676,5354.36
1448090,8315.35
1275967,4300.01
1459307,7801.73
1441298,3575.61
1200202,6454.89
1239849,5386.47
1027481,7748.51
1497928,9408.28
1160509,8686.81
1154097,3076.07
1373926,1780.70
1278748,7096.91
1225197,3589.03
1280666,7146.85
1243793,9163.29
1164907,4692.97
1356046,9831.18
1385075,4825.18
1438729,9246.24
1035134,8761.24
1336373,3326.30
1423831,5245.05
1379160,4662.74
1154493,5613.52
1463863,395.12
1291903,107.93
1371896,7310.49
1176951,8411.80
1152322,2295.05
1424890,131.15
1469294,9753.95
1103691,8362.44
1497096,7851.10
1105999,7164.13
1293663,9333.56
1432926,2938.19
1084188,9476.01
1452600,813.35
1080738,5300.19
1085282,2245.54
1241538,8884.66
1392131,731.16
1315324,5129.37
1206439,2594.60
1399308,7401.50
1065423,1165.10
1307570,9838.93
1095305,1129.64
1487527,3284.44
1021129,520.15
1275104,3041.20
1462334,3926.95
1140956,1085.31
1192585,7364.21
1007088,1610.84
1091682,9615.48
1348635,6723.06
1164085,4030.58
1055983,336.04
1384393,1647.15
1157563,4990.73
1279000,7487.03
1358433,434.62
1321896,628.90
1163492,1825.01
1082952,3909.31
1398332,5140.03
1029705,7387.62
1318806,2355.43
1483034,2101.38
1274521,1072.64
1453553,1899.50
1334411,2880.32
1262635,1944.93
1222191,4279.93
1191768,75.67
1229568,3193.49
1333910,7055.44
1312353,5719.04
1283373,2321.43
1062458,7658.08
1405107,7110.22
1112575,4725.66
1228811,5411.57
1422155,3984.81
1302171,450.93
1360786,6415.67
1494244,3653.64
1271356,7557.52
1224286,3825.74
1112217,1846.44
1035760,615.80
1096173,3438.44
1105606,5017.08
1463448,8562.44
1072090,8417.51
1186561,4804.66
1479924,8814.47
1293111,5398.25
1190991,5230.12
1128542,4781.54
1258171,4768.46
1136785,4237.76
1052396,1187.56
1378040,2561.00
1294597,552.38
1236266,4052.81
1398763,9313.60
1347541,5777.01
1402826,932.57
1010827,8780.73
1043475,7746.47
1471315,656.37
1419599,4391.96
1391474,1358.45
1408353,6869.15
1449390,3112.72
1038154,6674.87
1226730,6010.90
1140959,4788.28
1043367,6191.21
1336664,8945.64
1100129,290.65
1266727,4767.42
1298471,7931.98
1257055,3126.64
1442752,6572.54
1269787,2004.31
1060074,4474.25
1218830,5263.20
1115709,5.43
1391405,5804.33
1099231,4089.40
1463575,637.86
1073844,189.24
1110062,8474.01
1393139,1669.88
1257357,9721.93
1168699,7050.92
1235294,8835.11
1316246,218.33
1311719,9030.17
1208604,6101.02
1091095,6308.52
1084510,6125.01
1440280,4370.95
1367173,4122.93
1047486,9171.58
1148273,885.37
1112817,8916.36
1253923,6629.87
1471183,6457.45
1011367,628.71
1317437,4730.31
1056853,2467.54
1399531,8611.50
1227316,984.60
1236576,2881.28
1156452,6681.18
1081801,4489.87
1195243,2828.18
1415348,4743.26
1384120,9239.24
1481311,6587.60
1267046,1088.32
1179176,484.99
1286510,7037.01
1097683,7998.43
1339306,5683.31
1036767,1714.57
1242189,8515.25
1281931,1980.61
1285361,9723.45
1480106,4652.56
1110719,1533.79
1070389,2050.80
1382792,4187.48
1159434,640.09
1338372,4247.11
1486076,9135.02
1219455,1481.79
1325356,9055.92
1080650,7640.76
1191536,4825.54
1335432,8615.46
1417034,7342.53
1180128,5197.98
1499128,1547.42
1243487,7499.61
1174372,6571.72
1169297,6566.67
1001471,2220.14
1362256,8280.07
1378113,3275.79
1446326,5869.39
1093408,2566.96
1098815,7156.31
1304237,7815.10
1203020,2821.31
1211512,7806.33
1210185,3187.51
1287863,1744.69
1217452,3563.38
1376430,4253.80
1238544,6843.85
1132494,6102.83
1221985,4144.52
1176233,3033.84
1016284,4076.79
1119712,5609.54
1386203,56.56
1332695,3285.54
1433957,3348.26
1250744,990.27
1298186,889.48
1443518,2045.96
1011479,4112.05
1273243,304.49
1410254,6879.69
1403369,6483.44
1288501,5761.28
1413287,6755.25
1093171,9307.96
1212889,5871.34
1395206,7967.20
1356048,3195.98
1200705,5901.86
1104237,8149.26
1163445,904.79
1074655,4867.68
1008825,5734.58
1019383,2093.78
1051227,6200.50
1154928,942.39
1187972,1810.71
1268613,6960.22
1369056,3002.52
1478415,587.59
1036109,8402.90
1325168,8377.42
1461671,4662.52
1043352,588.21
1087990,160.13
1009517,1663.69
1003407,8773.24
1231793,3374.99
1483855,550.51
1166326,1437.75
1321502,213.88
1060844,7635.82
1407531,3924.91
1050780,2244.94
1161282,4246.06
1282342,8773.73
1109077,2581.15
1084051,7198.94
1369528,5250.17
1464959,5285.32
1338439,2956.15
1006882,6610.32
1416150,9413.64
1430812,5847.30
1260354,2351.10
1006317,2966.14
1001611,4439.39
1046056,3417.39
1481089,4374.58
1185578,2134.97
1096556,1340.37
1258474,9098.23
1147856,1133.15
1051653,8466.56
1108019,7673.17
1486092,3716.76
1323585,7768.53
1468312,6668.22
1322985,5532.52
1105553,7093.66
1120103,8485.46
1249522,9576.41
1126379,3516.04
1161305,8593.33
1265123,7080.95
1011274,4771.56
1179569,9254.10
1414428,1748.18
1361379,2113.78
1063465,6450.66
1239058,7407.92
1247784,6255.46
1356627,1275.12
1371290,2083.14
1330380,9036.60
1445056,2381.11
1079283,8864.51
1300695,6610.87
1193352,8532.95
1246169,2424.52
1103471,8261.20
1212601,3759.44
1212194,7882.89
1430939,7268.80
1268437,222.25
1404164,3321.59
1104270,8613.81
1286553,752.27
1187177,1145.64
1074100,1938.83
1207519,5604.79
1445494,2453.61
1403035,109.43
1086576,298.72
1422922,4923.58
1110718,9012.22
1280930,2633.42
1167314,2103.49
1000592,8361.11
1431750,3049.88
1482474,4396.89
1025816,5443.57
1249377,8528.03
1446824,6583.55
1207856,2367.83
1264850,9085.18
1322436,776.89
1083365,6202.84
1381719,333.08
1332272,8884.38
1272667,7179.51
1149952,630.70
1063994,3135.28
1051663,267.07
1115820,6027.15
1191645,7210.37
1049481,85.92
1468489,4132.24
1357379,379.09
1405723,3704.36
1279096,5192.69
1045439,6277.96
1467580,5957.43
1456252,1108.25
1214970,5765.26
1032715,5621.56
1325253,1907.05
1018743,4248.94
1317716,3492.44
1065294,8156.79
1228361,4690.49
1446495,1248.10
1489718,3654.97
1135546,1305.25
1376176,2592.39
1442331,3699.25
1122380,285.07
1244230,4584.72
1089193,5233.19
1075722,4063.39
1318714,2932.84
1007252,5312.92
1213138,3250.19
1480410,9483.60
1191950,5472.65
1448488,3338.27
1181495,9349.15
1314316,5322.08
1441047,8892.47
1407216,2955.84
1488351,4561.47
1316623,2322.96
1299323,9165.27
1062354,7611.69
1044141,6402.65
1253342,7705.87
1290221,2605.54
1427167,8574.93
1359498,7203.37
1151328,8725.50
1320357,5161.47
1031834,287.79
1212937,7005.84
1060067,2534.32
1410898,8073.67
1192205,5878.97
1088971,1758.10
1419421,5523.18
1132146,527.78
1258417,7606.24
1058633,2115.99
1071592,9867.97
1039113,4218.50
1125887,507.62
1234776,3837.40
1382049,2681.71
1479831,5095.52
1111680,7984.29
1264175,7731.39
1177028,1078.59
1276460,2544.39
1371701,5579.59
1406221,5454.90
1078415,3437.55
1324766,5523.07
1479980,1989.67
1466878,9523.97
1089784,6265.16
1012195,1982.40
1274440,2948.94
1068324,8962.04
1082548,7075.46
1421345,1589.17
1460308,5646.56
1250779,623.70
1242959,5623.06
1183850,285.30
1428300,5793.01
1025374,4833.77
1037834,9357.06
1169325,7588.21
1090320,1374.95
1449710,9334.17
1002237,9039.81
1327248,6392.19
1473742,1993.43
1178393,9248.68
1146866,8746.13
1421441,9090.71
1234962,8920.24
1351039,1810.85
1060034,1794.26
1374835,417.80
1086837,2546.79
1323577,1753.66
1329879,3148.10
1051757,4912.53
1242535,2624.14
1338331,7672.97
1271463,6277.11
1050886,7345.24
1055395,4954.83
1010560,7336.56
1124689,1891.40
1072596,5903.85
1264150,1319.38
1264493,4146.66
1000606,129.29
1268267,7112.25
1256211,8193.97
1170582,951.05
1075294,1125.30
1481163,6123.96
1389438,3000.24
1199749,6651.88
1097317,110.46
1062970,7580.02
1384411,3452.32
1191554,5945.87
1298601,7693.82
1292824,8110.53
1175035,8227.13
1239541,747.22
1358658,8363.75
1468537,7859.73
1471818,3347.30
1373679,946.62
1336517,6867.39
1238677,2282.24
1321248,3967.96
1141711,2036.36
1470342,3533.61
1066274,7646.09
1328170,1800.19
1119721,2521.32
1147569,3073.97
1010795,1030.93
1033117,3260.37
1047177,7016.78
1099757,3422.31
1097057,3568.07
1033022,7144.17
1251198,3431.54
1410197,9968.21
1053911,764.79
1079577,5698.34
1295514,8915.86
1091963,8536.56
1442068,6116.41
1410500,2380.41
1115102,8429.52
1342498,6812.42
1379465,56.64
1052662,9302.95
1007259,8311.46
1322270,6979.28
1017513,443.16
1031826,8771.90
1169115,1406.79
1267700,2215.08
1352160,9131.18
1434387,5831.74
1172679,8773.37
1357234,682.55
1235780,1252.94
1328091,2178.08
1212331,9233.64
1159762,3782.56
1471056,5193.04
1389028,9012.11
1002524,2889.26
1080823,956.31
1239895,6116.50
1339818,5683.11
1232386,8848.99
1026954,3186.78
1353085,9552.26
1341274,8553.95
1226521,3852.91
1284379,7743.29
1149833,2836.32
1416996,7159.16
1148569,5068.74
1275224,536.69
1277118,6146.57
1427617,2102.91
1394014,2294.68
1339157,1824.40
1413968,4979.90
1040424,6430.83
1027466,7176.15
1249472,9763.20
1273179,6889.74
1160411,2540.08
1131247,7223.48
1116070,2509.53
1314903,5370.81
1357425,3670.34
1198546,2641.27
1458926,7987.41
1430352,7293.10
1044456,9215.33
1269650,3826.54
1232632,5077.43
1324570,188.23
1066321,8553.02
1094766,6286.78
1344315,6539.00
1138217,6012.20
1132800,8820.97
1440141,9437.79
1136737,2394.33
1196901,6375.17
1381015,8540.72
1085343,2876.19
1276649,9426.47
1122564,4363.16
1256597,4668.62
1475786,2237.34
1247456,3744.36
1122970,2291.28
1221800,4436.30
1040392,445.81
1229156,6633.29
1445075,6433.58
1480405,2126.76
1001171,5184.39
1146910,946.04
1169096,5970.63
1206824,2064.90
1246347,735.06
1445922,4623.44
1066551,7180.06
1044549,2907.72
1023543,312.60
1320461,7307.37
1284981,6955.50
1206225,588.41
1034767,1790.75
1017282,4887.72
1495815,4859.91
1105989,1762.28
1049763,5831.38
1210250,8888.33
1224598,6476.70
1015833,547.27
1473885,6228.58
1308944,3246.19
1316231,5286.77
1114321,5946.39
1430762,478.71
1077533,9892.99
1147986,6736.68
1092911,8249.18
1391487,6731.50
1213726,7945.02
1195922,8730.33
1180924,569.07
1425951,6260.39
1379383,4804.31
1142595,3225.96
1481084,7587.14
1066273,8147.08
1426282,3345.50
1116402,5797.57
1162742,1611.71
1094838,2087.60
1472689,9103.58
1334229,4364.50
1425157,5769.74
1124592,3017.34
1274589,8200.16
1463171,6338.32
1191462,3028.57
1184999,6889.14
1192594,8082.05
1070662,308.56
1166694,5784.39
1234238,4532.29
1234024,3145.95
1191092,5310.31
1230287,4894.63
1319211,1526.73
1000296,9356.18
1448708,7499.81
1354519,5689.59
1435805,7744.37
1172808,1116.49
1486502,1619.04
1104366,6061.22
1003134,4280.98
1094988,9238.65
1012947,7457.51
1211306,3045.36
1411360,6413.94
1238978,6885.25
1145355,215.36
1143128,7211.39
1265212,4802.89
1206273,6096.04
1100837,7425.62
1208521,1941.16
1330238,9077.04
1468134,7898.85
1468489,4188.79
1480575,8576.27
1454693,6239.97
1243156,5239.98
1124609,6785.71
1481851,168.60
1298703,3834.46
1371023,7944.23
1287893,2237.04
1419532,880.24
1102650,4748.12
1092476,9751.95
1134749,6632.84
1474846,5111.72
1109901,6957.05
1413567,8015.98
1267193,7722.46
1308804,8326.74
1124285,9789.83
1294425,9933.39
1298853,585.46
1018540,8890.29
1419636,5685.48
1225382,5009.65
1101871,8543.55
1351431,8618.46
1382101,7496.29
1463672,800.58
1268050,2761.46
1494553,6192.21
1391011,573.13
1239738,8564.28
1280101,2254.89
1325803,7124.51
1002920,2935.25
1479692,2210.53
1139700,3901.70
1437138,2068.86
1158746,7379.27
1088447,9512.05
1380439,8261.29
1230947,364.09
1307648,5378.78
1291509,9807.03
1275145,8858.39
1191295,1742.61
1119899,2865.11
1054815,9965.31
1391289,8492.18
1140765,7969.99
1471624,3604.02
1335419,7017.38
1055588,8089.61
1145600,188.65
1368042,2878.78
1107281,5080.86
1267211,9729.64
1452510,2227.25
1099981,5887.62
1099282,8808.73
1196391,2412.68
1174673,5903.74
1220621,4835.76
1481621,9988.97
1272003,4718.83
1319623,151.17
1383454,1668.30
1217399,6828.85
1220074,4067.71
1037673,862.18
1387021,109.64
1418133,2258.79
1254375,5331.88
1022290,4875.62
1183660,8854.59
1216432,2909.98
1222099,8129.22
1351957,7184.99
1329268,4943.76
1038404,594.77
1006416,9386.54
1086643,866.74
1305611,2443.66
1468398,3705.01
1187260,6477.34
1393185,510.80
1187149,1277.46
1237793,4217.91
1022409,3238.45
1496474,1158.81
1088143,6494.69
1099340,3454.17
1114705,1901.67
1209870,457.76
1104359,1351.33
1365139,4583.22
1214831,4970.85
1279246,4427.93
1354257,2564.10
1382096,4546.13
1199088,2459.39
1438491,9903.31
1180083,2114.15
1073069,1719.48
1301423,7898.38
1236402,5276.37
1038184,3462.45
1162024,6640.99
1279464,5945.83
1126143,7084.26
1490018,7299.89
1223498,1549.61
1100492,1181.33
1135171,2593.78
1392849,1631.74
1011852,4663.85
1034074,1259.37
1440523,7732.41
1354601,6576.27
1114161,8059.72
1076151,3614.74
1449558,8293.99
1185161,6569.46
1365793,3955.77
1179996,7554.02
1114379,8611.41
1368798,2387.19
1130544,5132.35
1366805,8111.34
1306077,2094.48
1474094,5539.35
1126771,7285.48
1389041,3371.56
1160548,8908.43
1294457,6019.34
1487011,7243.76
1072797,8040.25
1104130,7312.72
1311234,6311.65
1024377,3278.12
1369107,6431.83
1021974,1959.45
1304436,5019.42
1001773,6048.05
1460375,2413.36
1498250,3352.11
1358490,6778.03
1103214,3012.98
1062716,902.69
1104238,288.73
1175645,8853.76
1138655,8628.19
1441403,4640.72
1050515,6925.24
1017964,768.63
1467391,8475.85
1192098,4408.62
1382426,8672.31
1040184,9404.14
1198200,4445.15
1409832,6141.59
1094773,151.96
1486957,376.57
1115929,4338.45
1432963,6256.82
1196061,1018.20
1026691,7248.10
1104931,6560.53
1414692,2427.27
1018537,5370.13
1076935,8841.17
1150824,6642.77
1140410,6818.58
1073666,2567.80
1078637,633.80
1217365,2352.59
1213771,2128.65
1421851,2249.73
1258621,2579.52
1016985,7417.69
1050770,971.18
1042981,5979.00
1168095,926.43
1144423,8456.57
1438080,6046.72
1315912,2336.27
1416428,8682.61
1362526,4664.21
1275194,1298.89
1151958,7656.86
1202874,4238.54
1435889,1608.59
1145524,1227.75
1445729,5786.68
1147308,1725.70
1444297,5450.20
1309904,6815.64
1001908,3118.52
1487740,9350.43
1303054,643.36
1112255,6418.56
1368582,9267.12
1433423,3046.04
1437581,6203.73
1287162,9514.89
1457682,4644.25
1156571,5156.22
1225755,3759.09
1272356,626.75
1448716,8093.47
1146399,9790.90
1041697,5514.56
1333414,1999.61
1016438,5921.28
1102343,4240.71
1176313,4977.62
1097903,2926.20
1313144,6994.11
1025539,6126.98
1369308,5662.00
1444080,3830.01
1277462,2029.65
1253099,8498.36
1082759,8229.45
1390201,6501.97
1119203,2360.80
1388633,5027.74
1182267,9682.60
1016283,2048.88
1329818,8949.53
1401644,7950.38
1096009,6683.20
1489314,3219.84
1169300,4527.50
1275131,6017.91
1429751,1074.65
1437301,2604.27
1028285,4786.99
1089574,5096.91
1365348,8815.66
1219412,6733.86
1063466,1478.12
1325629,2154.86
1145328,3206.98
1454742,4086.41
1417165,5120.18
1286228,4261.17
1067008,1283.20
1389381,2311.81
1378672,5433.16
1375949,8364.62
1318566,5157.86
1007968,3330.46
1099879,7260.61
1103399,8438.32
1376677,1907.18
1486260,161.43
1457159,1001.37
1326800,3025.29
1081627,55.52
1192894,4009.31
1383260,2804.19
1203916,5156.65
1397728,4025.54
1316329,6081.82
1150752,8006.53
1273897,5404.03
1119763,1024.87
1311144,4349.86
1167888,4614.30
1106346,7789.66
1052092,6089.69
1230488,8742.54
1359872,3710.73
1003092,3203.65
1441972,8565.85
1497020,8554.02
1174582,3334.28
1434752,9627.38
1296937,7700.13
1433917,6809.12
1369179,7954.33
1102758,7063.17
1487687,1597.00
1120613,8389.99
1163893,9669.16
1259978,4821.39
1175161,5276.39
1138784,1487.26
1217882,719.17
1357069,2381.81
1118645,2493.58
1058967,6742.04
1371687,2006.85
1373243,3062.51
1482206,7246.27
1098641,848.83
1388086,4795.30
1291733,3298.94
1067148,4232.53
1492655,3666.39
1136533,4466.12
1212674,3531.56
1093614,16.10
1231563,1531.49
1016539,6593.01
1051871,9062.75
1223576,5227.77
1368246,7698.36
1217853,8164.20
1319848,8282.75
1118144,2048.65
1499668,1069.66
1000966,5690.64
1487626,9358.50
1236075,4596.93
1076765,790.66
1144141,8389.21
1440367,5776.10
1025261,4126.70
1363001,218.05
1234760,8445.04
1478861,2442.33
1363606,7446.83
1428768,4334.70
1097573,2442.75
1230035,1769.12
1420657,9320.32
1110485,9170.14
1431617,2915.25
1171993,8139.81
1057678,6297.87
1057350,6227.03
1197145,7185.42
1383883,7209.84
1143815,6302.33
1054474,4552.34
1223142,1461.56
1174682,6918.55
1267976,988.44
1497886,4889.85
1206030,1773.48
1200520,1142.43
1356369,4471.24
1493092,5490.59
1126140,3680.64
1128949,6332.13
1288670,5308.44
1417826,5539.51
1008569,9717.02
1036019,943.03
1103566,8842.79
1412220,6899.90
1498108,5823.96
1042058,7158.17
1229929,4206.93
1069270,6819.24
1103332,5220.29
1226225,2447.98
1309603,6860.61
1277810,6437.97
1051854,3520.48
1418515,3516.04
1383045,701.98
1187561,2171.88
1345385,1782.50
1427521,8717.90
1320179,8153.56
1022032,8292.93
1011630,2485.91
1101473,4150.16
1008433,6591.46
1068177,25.94
1299989,6242.30
1036827,8300.30
1191655,1831.71
1493804,2140.90
1171082,6949.67
1030980,5902.82
1203693,5722.01
1072209,2.79
1284678,8841.81
1357873,1910.24
1022856,4164.90
1166436,9213.00
1156578,7767.08
1264226,5175.80
1468602,2918.56
1336918,8925.30
1374638,9466.15
1468113,442.48
1106593,2427.33
1347939,9451.92
1243176,1607.94
1259261,8892.77
1352094,5710.72
1484180,417.92
1311087,1982.02
1094591,7160.25
1120606,8318.39
1466297,4217.21
1348670,9224.34
1170673,3125.20
1306494,9712.36
1006443,5335.33
1250686,2553.96
1402494,2774.97
1470000,6684.63
1041829,7914.20
1126172,4598.88
1419122,5132.15
1135618,1919.37
1468423,7141.73
1259137,3959.27
1210502,3937.84
1443463,2269.55
1181294,9274.82
1343495,7761.37
1153008,3089.65
1313270,9286.08
1155450,6685.15
1119985,6253.20
1279502,3408.37
1191446,8907.48
1440740,8810.02
1391515,2235.34
1163349,7248.54
1128260,2724.09
1412930,4570.60
1435385,4652.90
1311970,3846.63
1470260,1954.67
1094786,3181.70
1485891,3437.57
1477412,6659.77
1406491,9138.00
1078376,6533.58
1447445,8214.20
1230412,6794.93
1255158,5815.06
1049934,9908.00
1148732,6902.12
1343355,6944.16
1233324,6270.54
1248254,7849.89
1198516,7767.81
1330990,3971.62
1165750,4170.61
1115957,6919.77
1439127,4937.27
1264848,6859.04
1148616,6975.63
1272831,6890.12
1024887,8661.26
1465188,9493.50
1084176,964.82
1452050,1026.41
1217045,7246.95
1242582,4626.98
1462083,1070.80
1299953,5436.92
1270353,3120.94
1212422,9075.14
1264160,5315.74
1208070,7328.45
1005961,5160.21
1454456,9142.34
1444309,4141.26
1291396,4330.44
1413382,8503.39
1240418,5622.62
1133510,3348.61
1115520,8029.68
1151833,410.60
1040539,6259.14
1398868,3576.04
1256467,7392.05
1470701,1347.67
1058277,9945.68
1010946,4440.67
1206870,3955.56
1223293,7894.03
1303486,6389.24
1263996,2712.47
1293824,4398.69
1082318,2970.58
1163793,556.39
1372089,8560.02
1256840,5375.42
1233695,7507.17
1057308,6602.58
1217224,4248.23
1494619,5140.17
1348677,364.38
1187686,7704.45
1310863,5257.01
1494242,454.64
1257275,3030.06
1405640,8321.81
1235894,4051.05
1219099,1288.65
1195453,6361.42
1167260,3917.76
1438955,3431.76
1392185,9828.89
1022653,6065.38
1248366,541.35
1017928,6154.52
1261410,944.67
1285526,5422.79
1399942,6374.19
1134039,4252.76
1431115,4396.02
1382150,282.91
1071127,8276.45
1401438,9073.64
1040731,2296.08
1061313,5988.25
1368239,5424.09
1342622,7541.19
1215587,462.39
1212615,5641.91
1421252,6660.49
1258846,2607.63
1098014,7836.14
1414207,7092.20
1353631,8515.07
1369997,4562.71
1011249,1858.72
1402725,3875.20
1086480,2759.60
1152748,3017.65
1364713,9034.32
1152582,5905.49
1203542,9639.53
1214515,7482.60
1131924,2556.58
1473876,5317.66
1467504,9760.94
1132627,2875.64
1001190,3237.95
1237981,4005.56
1394861,1232.20
1157729,7742.27
1355923,5670.49
1421661,3148.15
1243029,1716.96
1199579,9975.91
1255179,9905.41
1290171,3507.35
1002875,8188.92
1227243,2304.72
1094846,5520.95
1498937,4287.83
1463496,1490.44
1249969,7484.73
1374996,2030.95
1420653,9705.20
1022124,2359.67
1156294,8093.14
1180688,8663.05
1389780,6558.91
1139180,9945.81
1179043,4973.31
1380233,818.89
1203821,4580.68
1275563,487.99
1495848,1011.73
1097678,7450.63
1344779,9256.92
1469726,769.82
1282241,7138.26
1280893,7299.39
1052396,5424.31
1226136,9125.49
1222092,6689.36
1439399,5809.82
1033359,9025.85
1109238,2580.33
1350206,3859.11
1029963,3650.45
1257706,4898.93
1266352,6544.38
1249196,5526.41
1225621,1436.84
1348833,4849.34
1222150,8194.64
1081261,1775.57
1215578,9500.40
1425753,3139.97
1454155,4102.48
1355717,4752.07
1132986,1613.24
1034644,5082.37
1189272,79.38
1055717,3788.19
1144697,4432.65
1458239,8943.31
1001431,7884.44
1429591,5013.63
1097474,1247.93
1100750,5746.82
1090707,1091.64
1442911,8794.02
1477122,7298.97
1031089,5733.71
1293409,5749.48
1371651,8521.50
1419301,1608.92
1170567,2800.54
1410805,646.61
1421811,9564.71
1098297,5769.90
1061785,8836.80
1416683,5160.09
1200556,9962.92
1108645,6498.42
1168937,1763.41
1142328,8409.83
1437727,1957.68
1230828,5810.93
1400753,3595.62
1315894,3347.75
1042679,274.55
1498635,9353.87
1495024,5945.21
1165840,512.43
1204320,3621.66
1410707,469.82
1337542,9077.21
1367608,3490.92
1164556,6928.22
1110925,9923.13
1364264,9568.97
1301514,7125.86
1315095,5016.10
1273456,495.83
1367510,9507.82
1470053,8637.22
1390867,2636.47
1071273,2765.82
1224082,4319.68
1421134,5007.68
1206439,9909.73
1418511,5883.27
1012403,5155.12
1403816,9095.76
1339480,7323.55
1257449,1873.59
1308768,7272.26
1442300,4343.33
1466130,6556.59
1012550,7442.10
1239135,6143.34
1285193,8957.23
1289224,5835.01
1050816,6180.97
1422388,4763.86
1365137,5858.56
1188767,4468.84
1277397,945.16
1015023,6642.63
1365704,3268.73
1077746,6172.81
1397065,9653.91
1431718,574.42
1130177,1765.82
1308152,5113.45
1057957,3286.59
1434921,3016.18
1254335,9196.47
1362568,45.56
1251342,6997.34
1473724,7765.83
1392893,2632.60
1119076,7955.97
1485355,408.26
1163814,7838.86
1444387,2254.29
1414876,9212.30
1390238,1813.37
1124688,1703.79
1351245,1723.18
1415794,6057.62
1413028,510.67
1360529,2218.78
1328321,2356.82
1093540,7475.65
1277716,8270.86
