StartTransactionID,EndTransactionID
1243527,1244008
1244268,1244680
1261702,1262047
1219590,1220065
1419850,1420103
1365508,1365514
1183134,1183409
1464359,1464413
1277833,1278322
1093973,1094097
1185160,1185185
1270423,1270784
1273378,1273678
1099343,1099659
1247726,1247784
1104832,1105018
1405699,1406024
1019426,1019760
1454692,1455116
1127775,1128175
1146447,1146602
1320368,1320656
1450296,1450692
1047074,1047136
1061819,1062159
1496433,1496893
1405478,1405646
1404067,1404423
1107358,1107393
1352130,1352476
1390861,1390891
1192631,1192833
1244348,1244651
1200994,1201391
1147343,1147754
1416331,1416605
1323526,1323729
1070720,1070849
1197053,1197351
1461257,1461319
1407504,1407645
1450750,1451169
1228420,1228804
1086743,1086792
1479797,1479894
1221686,1221756
1449088,1449431
1409007,1409264
1035646,1035692
1408712,1408853
1281800,1281901
1235781,1236072
1107859,1108252
1289370,1289473
1190815,1190839
1215848,1216320
1290432,1290782
1143754,1143999
1458228,1458426
1114924,1115352
1418860,1419228
1159567,1159884
1164779,1164915
1296593,1296971
1467681,1468099
1177728,1177939
1466134,1466137
1358562,1358631
1280881,1281034
1171711,1172144
1002388,1002712
1491646,1491748
1091574,1091712
1409859,1410210
1072080,1072141
1262046,1262498
1170499,1170506
1423177,1423634
1453095,1453202
1436760,1436898
1032848,1033343
1086090,1086152
1462341,1462742
1046117,1046555
1097293,1097661
1166051,1166363
1299555,1299878
1087247,1087724
1042911,1043180
1056227,1056404
1444100,1444282
1128640,1128923
1350913,1351363
1173113,1173222
1491151,1491427
1114829,1115239
1158892,1159009
1044018,1044180
1091037,1091280
1321227,1321650
1444615,1445035
1039370,1039628
1097805,1097989
1402925,1403051
1359163,1359363
1082680,1083133
1001762,1002219
1145870,1146134
1392343,1392772
1372025,1372147
1429311,1429752
1137523,1137791
1045785,1046177
1057060,1057104
1398991,1399315
1209095,1209331
1242799,1243270
1319749,1320224
1207328,1207577
1101501,1101784
1141794,1141967
1426261,1426607
1377588,1377718
1184166,1184284
1093458,1093686
1344922,1344957
1316443,1316763
1296239,1296628
1273347,1273472
1116717,1116733
1346410,1346595
1348798,1348879
1386220,1386452
1139402,1139728
1404954,1405017
1074249,1074638
1166500,1166522
1337241,1337382
1362573,1363037
1147013,1147064
1229867,1229943
1205952,1206053
1084836,1085149
1018433,1018914
1044521,1044975
1499203,1499224
1351623,1352036
1340068,1340214
1326952,1327447
1386206,1386461
1104743,1105001
1380389,1380645
1313820,1313929
1370846,1370982
1221982,1222070
1301002,1301447
1375297,1375569
1443124,1443323
1311540,1311842
1091356,1091804
1102336,1102701
1193463,1193770
1356512,1357005
1163268,1163558
1135449,1135645
1391977,1392364
1379941,1380022
1233092,1233192
1317551,1317699
1384763,1385166
1073954,1074211
1194578,1194623
1344562,1344697
1176396,1176481
1442822,1443319
1214560,1215058
1214556,1215053
1265913,1266063
1186883,1187204
1163466,1163501
1064371,1064455
1062388,1062813
1491826,1491995
1215387,1215560
1217465,1217751
1184467,1184771
1005825,1006209
1176908,1177271
1379576,1379787
1399469,1399693
1425679,1426017
1022974,1023421
1367889,1368235
1026173,1026504
1361395,1361511
1245847,1246183
1428580,1428613
1072229,1072590
1332365,1332858
1116249,1116339
1233885,1234029
1303484,1303586
1080243,1080376
1106221,1106232
1394697,1395136
1001000,1001023
1201921,1202124
1333410,1333708
1192627,1193080
1294552,1294810
1333577,1333581
1165811,1166267
1153502,1153803
1476222,1476374
1237619,1237673
1328855,1329320
1246517,1246857
1003921,1004371
1248017,1248500
1026400,1026589
1329461,1329469
1332195,1332350
1012535,1012929
1269867,1270276
1265081,1265353
1202440,1202893
1478795,1479225
1196433,1196674
1401475,1401954
1482225,1482722
1487758,1487914
1234373,1234717
1160535,1161026
1440034,1440376
1483237,1483712
1463583,1464068
1293362,1293370
1023248,1023695
1195477,1195720
1106769,1107087
1175824,1176029
1229390,1229437
1082771,1083028
1259186,1259555
1206712,1207063
1302736,1303121
1175824,1176046
1147914,1148147
1376432,1376482
1080159,1080637
1226362,1226707
1494898,1495357
1086298,1086403
1077849,1078096
1329132,1329296
1290386,1290716
1173556,1173750
1071491,1071500
1107141,1107584
1098537,1099014
1418460,1418893
1172785,1173228
1025396,1025741
1049914,1050408
1050068,1050160
1253580,1253880
1380045,1380257
1466094,1466412
1275878,1275976
1115488,1115848
1233539,1233678
1151087,1151553
1440629,1440762
1081901,1082206
1324911,1325203
1284162,1284551
1484750,1484923
1180830,1181034
1248523,1248600
1048694,1048862
1052031,1052056
1292025,1292472
1217492,1217541
1016879,1017055
1219854,1220020
1029975,1030428
1449662,1449738
1419443,1419475
1015162,1015407
1274174,1274465
1000767,1001177
1327223,1327308
1348005,1348341
1396189,1396419
1386876,1386978
1192130,1192357
1153740,1154169
1497930,1498194
1073762,1074074
1421904,1422371
1409202,1409601
1222072,1222111
1115577,1115825
1304999,1305140
1037648,1037867
1333268,1333382
1234432,1234475
1088658,1088791
1309406,1309746
1144736,1145228
1021703,1021946
1145653,1145896
1314084,1314492
1068683,1068780
1348035,1348276
1208365,1208802
1357113,1357226
1221470,1221655
1246957,1247400
1276846,1277007
1483907,1483928
1352593,1353071
1224455,1224467
1133307,1133476
1410541,1410940
1044762,1045081
1067784,1067804
1251235,1251287
1254983,1255430
1417100,1417538
1494947,1495214
1317451,1317679
1043617,1044051
1245224,1245411
1485437,1485846
1106473,1106937
1356679,1357088
1414499,1414850
1123866,1124130
1314087,1314580
1181262,1181442
1127910,1127912
1274444,1274875
1154533,1154695
1406781,1406853
1483973,1484463
1020715,1021085
1311202,1311519
1202496,1202584
1014180,1014450
1219189,1219382
1047955,1048305
1487716,1487945
1131008,1131399
1413819,1413871
1198933,1199365
1436200,1436451
1054550,1054808
1340658,1341080
1477755,1478136
1077381,1077830
1210646,1210803
1301090,1301502
1027161,1027233
1369171,1369336
1171801,1171918
1064322,1064562
1144274,1144448
1141769,1142076
1191227,1191274
1076429,1076593
1226082,1226498
1142320,1142408
1275281,1275538
1334274,1334720
1329764,1329932
1187544,1187749
1132811,1133255
1045753,1045924
1337405,1337762
1134009,1134272
1428402,1428555
1259075,1259512
1107286,1107588
1060059,1060273
1106203,1106208
1077265,1077520
1205837,1206132
1363222,1363270
1358847,1359101
1463032,1463350
1425593,1425914
1033594,1033782
1443500,1443518
1276146,1276621
1297397,1297401
1120727,1120796
1208517,1208598
1484808,1484914
1020668,1020816
1105306,1105412
1191678,1192034
1052486,1052724
1149231,1149626
1011966,1012147
1331147,1331589
1082733,1083220
1145245,1145271
1180971,1181058
1372629,1372632
1052027,1052248
1492277,1492606
1309370,1309797
1452193,1452402
1096285,1096721
1218048,1218174
1116038,1116502
1280859,1281036
1238664,1238748
1475044,1475466
1078311,1078752
1012635,1012739
1120168,1120629
1101853,1102290
1484251,1484395
1299034,1299154
1379976,1380161
1009183,1009199
1149340,1149822
1126758,1126884
1377527,1377921
1485625,1485635
1390554,1390560
1011357,1011684
1004479,1004794
1213675,1213892
1230943,1231134
1101514,1101995
1137645,1137956
1047568,1047868
1442121,1442509
1450136,1450596
1402211,1402254
1272737,1272837
1412457,1412625
1419892,1419923
1081589,1081783
1071623,1071720
1085780,1086146
1370742,1371020
1325928,1326201
1284768,1284964
1364516,1364623
1223232,1223728
1044481,1044707
1025291,1025655
1039398,1039446
1435369,1435685
1268874,1269220
1475483,1475658
1209419,1209742
1013515,1013564
1321391,1321748
1483639,1483906
1273862,1273888
1455897,1455916
1199666,1199732
1275408,1275799
1448727,1448908
1257369,1257618
1379119,1379292
1186833,1187046
1294130,1294165
1229098,1229185
1286608,1286855
1237842,1237865
1041668,1042157
1469519,1469882
1213881,1214015
1368117,1368378
1051809,1051849
1053462,1053912
1263161,1263272
1492179,1492309
1027815,1028021
1229373,1229634
1412239,1412577
1461255,1461390
1395017,1395338
1189408,1189594
1357165,1357175
1156393,1156891
1083637,1083981
1065668,1065742
1376748,1377110
1203812,1204228
1272780,1273068
1264061,1264098
1152870,1153302
1477704,1477925
1184330,1184654
1149432,1149911
1481234,1481345
1288080,1288482
1105383,1105505
1295169,1295652
1087758,1088212
1158149,1158271
1238102,1238125
1440954,1441274
1108503,1108840
1209533,1209956
1097213,1097633
1390925,1391391
1306203,1306564
1269680,1270048
1158326,1158595
1214862,1215014
1147670,1147710
1498073,1498211
1289055,1289234
1083730,1083783
1223522,1223694
1138597,1139069
1149831,1150046
1358861,1359101
1323839,1324250
1074647,1074788
1299746,1299855
1231660,1231725
1264538,1264643
1422554,1422700
1094348,1094788
1159963,1160462
1352921,1353128
1363950,1364049
1477594,1477696
1138140,1138330
1290101,1290256
1436826,1437130
1127275,1127281
1048881,1048920
1471742,1472021
1161383,1161613
1128688,1128852
1365325,1365530
1154719,1155028
1176143,1176356
1207860,1207901
1068447,1068511
1497835,1497868
1395206,1395210
1321004,1321305
1145841,1146331
1388324,1388465
1399088,1399582
1157703,1157793
1491698,1491994
1242978,1243039
1134452,1134693
1454875,1454934
1450996,1451330
1203972,1204101
1214654,1214909
1086237,1086685
1200186,1200238
1120126,1120323
1069677,1070088
1343308,1343743
1404851,1405208
1164905,1165028
1242070,1242352
1429151,1429428
1162476,1162900
1355382,1355829
1228487,1228967
1040530,1040574
1116421,1116514
1003007,1003011
1308572,1308881
1203101,1203346
1149384,1149782
1290704,1290969
1077012,1077054
1421372,1421523
1433996,1434356
1170450,1170894
1139537,1140013
1145927,1146356
1270499,1270520
1103431,1103502
1308371,1308436
1128614,1129048
1488800,1488841
1064815,1065170
1342541,1342838
1267382,1267598
1336532,1336891
1283767,1284197
1342276,1342729
1092393,1092402
1285131,1285497
1241691,1241938
1481608,1481617
1193582,1193960
1262379,1262854
1411259,1411423
1161730,1162084
1358207,1358296
1233900,1233964
1329750,1330148
1189847,1190243
1351695,1352036
1293459,1293669
1411713,1411997
1187913,1187995
1191232,1191303
1319445,1319726
1196967,1197417
1329606,1330071
1071043,1071511
1003685,1004157
1317552,1317899
1293206,1293514
1217427,1217667
1395175,1395226
1020072,1020332
1131585,1131597
1304215,1304491
1084304,1084398
1271383,1271865
1035375,1035445
1263886,1264126
1004402,1004798
1277128,1277266
1344862,1344926
1130335,1130653
1326767,1326980
1470996,1471208
1332936,1333203
1495520,1495913
1497155,1497486
1480550,1480634
1350263,1350670
1007085,1007483
1337320,1337729
1486382,1486813
1194270,1194726
1214868,1215082
1393807,1394009
1038644,1038719
1119519,1119906
1452371,1452644
1240746,1241185
1159227,1159618
1401957,1402003
1008131,1008375
1320161,1320277
1380636,1380986
1028405,1028616
1262501,1262829
1036030,1036356
1208545,1208561
1156750,1157236
1410745,1410861
1447515,1447619
1162364,1162676
1266010,1266419
1413304,1413394
1438229,1438570
1274348,1274711
1064229,1064428
1361967,1362276
1252676,1252787
1320189,1320276
1357778,1357851
1385575,1385979
1257371,1257409
1498065,1498101
1315471,1315481
1192645,1193090
1463650,1463723
1283071,1283421
1094199,1094231
1203569,1203664
1257896,1258159
1126268,1126276
1301691,1301923
1245244,1245424
1473225,1473408
1197069,1197355
1335552,1335837
1240024,1240139
1440462,1440626
1451670,1452054
1319801,1320226
1452920,1453299
1027141,1027158
1211279,1211467
1138887,1139185
1370906,1371375
1073908,1074089
1299727,1300162
1003329,1003638
1251166,1251528
1417051,1417307
1174794,1174975
1083018,1083401
1473318,1473636
1156856,1156968
1182632,1182759
1245891,1246185
1003518,1003743
1481511,1481679
1301173,1301476
1229568,1229808
1170867,1171192
1336624,1336968
1415932,1415988
1405494,1405750
1434837,1435194
1144654,1145136
1205226,1205671
1380779,1381249
1434867,1435162
1071936,1072186
1377810,1378140
1235979,1236430
1236939,1237206
1352309,1352528
1348948,1349371
1146259,1146285
1168504,1168817
1013057,1013488
1340332,1340714
1483553,1483852
1078730,1078808
1097187,1097449
1487594,1487654
1069769,1069840
1287658,1287994
1215682,1215693
1281989,1282085
1387863,1388237
1149364,1149797
1088678,1088802
1001633,1002024
1012907,1013194
1251102,1251449
1403338,1403804
1357958,1357992
1427948,1428307
1181583,1181757
1455537,1456008
1050005,1050103
1291374,1291672
1037135,1037410
1142198,1142524
1251248,1251670
1412005,1412109
1222827,1223065
1022862,1023224
1226912,1227079
1213686,1214066
1426679,1427120
1231771,1232189
1498740,1499039
1133753,1133885
1163082,1163533
1451737,1452106
1495712,1496082
1233043,1233258
1155982,1156040
1327642,1327933
1435460,1435660
1371559,1371752
1065234,1065642
1089170,1089668
1233240,1233340
1014779,1014829
1063633,1063786
1376197,1376339
1162644,1162661
1113913,1113927
1489854,1490301
1181002,1181183
1046895,1047344
1345648,1346145
1491491,1491922
1428819,1429314
1267805,1267962
1057882,1058254
1281548,1281578
1053257,1053531
1145798,1146223
1436973,1437179
1349463,1349488
1171327,1171341
1491346,1491456
1123593,1123766
1116023,1116239
1201856,1201894
1145637,1145887
1130289,1130487
1369395,1369591
1145543,1145599
1242870,1243079
1147806,1147829
1000765,1000929
1102428,1102665
1331846,1332109
1006770,1007237
1461933,1462084
1120970,1121320
1246063,1246194
1274379,1274395
1244529,1244968
1073424,1073428
1387515,1387801
1332894,1333106
1276668,1276699
1206949,1207445
1240256,1240265
1431699,1432147
1331898,1332312
1480846,1481141
1487915,1488089
1019588,1019856
1455819,1455949
1013205,1013628
1226575,1226866
1092812,1092952
1439373,1439862
1042157,1042528
1185397,1185729
1140795,1141183
1212208,1212458
1367014,1367405
1469243,1469572
1189649,1189713
1013109,1013301
1453672,1453940
1071238,1071539
1450289,1450357
1159478,1159935
1214244,1214360
1463710,1464162
1201911,1201956
1125809,1125970
1101048,1101472
1220482,1220507
1353344,1353385
1249126,1249438
1088501,1088948
1191166,1191530
1066968,1067251
1386308,1386734
1445256,1445669
1358643,1358648
1114495,1114687
1225316,1225702
1364024,1364089
1391555,1391693
1049086,1049100
1433471,1433693
1166404,1166730
1100963,1101019
1454668,1454689
1495622,1495978
1132051,1132457
1028766,1029084
1037636,1037796
1366777,1367073
1409209,1409450
1323313,1323318
1331083,1331099
1488475,1488707
1017496,1017751
1085299,1085305
1255040,1255065
1139050,1139120
1457869,1457994
1037128,1037426
1061913,1062239
1403624,1404052
1006939,1007079
1487779,1487780
1198545,1198749
1305730,1305921
1174184,1174553
1032961,1033382
1414157,1414576
1413226,1413584
1151061,1151546
1249593,1249760
1276357,1276469
1010090,1010401
1199120,1199318
1455788,1456187
1104157,1104470
1139745,1140180
1256793,1257088
1136464,1136662
1049906,1049981
1243342,1243383
1249971,1250166
1164031,1164174
1063413,1063872
1043913,1044355
1388274,1388569
1441787,1442029
1455880,1456092
1316307,1316654
1383876,1384367
1202836,1203214
1417134,1417199
1472023,1472140
1007426,1007587
1386822,1387205
1039997,1040406
1428062,1428145
1047618,1047991
1312610,1312714
1376878,1377180
1146668,1146803
1486359,1486528
1141734,1142181
1252622,1252898
1281609,1281838
1367870,1367876
1377736,1377747
1165678,1165938
1455912,1456366
1015361,1015470
1343189,1343625
1130656,1131042
1222400,1222749
1422704,1422923
1447467,1447498
1406690,1406795
1458223,1458248
1472813,1473305
1021389,1021410
1027488,1027626
1194145,1194422
1357109,1357204
1395791,1396210
1443554,1443934
1130327,1130592
1412794,1412961
1217428,1217513
1294644,1294749
1040794,1041173
1302397,1302732
1160794,1160971
1329244,1329435
1388795,1389275
1414163,1414242
1100058,1100194
1273040,1273116
1195753,1195763
1219598,1219722
1048702,1048828
1076586,1076864
1246364,1246728
1356694,1357126
1039708,1040036
1197993,1198072
1275502,1275724
1100062,1100209
1262186,1262203
1025235,1025481
1229506,1229830
1067026,1067396
1130534,1131031
1436959,1437222
1364095,1364489
1098076,1098503
1319489,1319572
1196718,1197064
1446399,1446445
1033073,1033104
1109113,1109453
1214660,1214876
1024374,1024562
1212650,1212700
1105368,1105573
1244985,1245201
1152146,1152487
1325557,1325699
1434356,1434536
1317689,1317804
1438090,1438246
1375527,1375991
1172611,1172777
1487790,1488118
1369797,1369932
1370066,1370106
1369486,1369757
1460931,1461407
1299149,1299215
1211589,1211893
1322116,1322233
1115684,1115878
1346110,1346185
1321997,1322319
1206149,1206237
1454218,1454610
1202606,1202950
1312340,1312645
1456809,1456946
1472538,1472577
1241092,1241107
1044221,1044544
1493020,1493169
1296282,1296597
1408979,1409160
1375752,1375910
1222961,1223391
1330985,1331065
1479270,1479504
1253424,1253474
1362369,1362447
1326254,1326567
1483147,1483589
1464770,1465162
1485970,1486095
1363253,1363482
1156362,1156372
1285650,1285695
1088187,1088334
1272527,1272679
1456137,1456432
1222087,1222298
1072504,1072623
1051865,1052311
1129790,1130164
1394201,1394615
1030144,1030229
1310329,1310588
1270418,1270564
1145409,1145481
1001796,1001956
1027633,1027681
1482934,1483298
1249686,1249791
1380430,1380846
1187837,1187929
1103993,1104287
1410420,1410727
1295800,1296045
1089382,1089657
1339755,1340070
1106913,1107252
1078025,1078335
1281058,1281340
1448885,1449141
1163458,1163703
1474228,1474486
1448321,1448485
1258452,1258669
1154309,1154632
1423426,1423723
1054688,1054871
1260077,1260297
1346761,1347224
1298062,1298126
1397493,1397841
1445911,1446192
1265215,1265679
1086720,1086756
1402867,1403345
1125630,1126062
1240649,1241089
1494517,1494843
1167492,1167627
1332932,1333390
1012170,1012550
1344567,1344977
1302827,1302943
1232512,1232943
1060494,1060575
1043194,1043561
1352037,1352094
1460764,1460908
1413868,1413877
1064351,1064375
1398626,1398964
1095784,1095906
1308528,1308540
1263617,1264050
1286099,1286310
1147818,1148223
1400685,1400984
1418620,1418886
1434535,1434928
1332126,1332303
1277570,1277926
1145804,1146214
1265816,1266034
1495577,1495801
1006426,1006556
1263424,1263425
1409205,1409633
1473719,1474109
1377341,1377802
1339465,1339576
1285135,1285508
1490235,1490586
1492242,1492542
1183394,1183436
1011185,1011369
1181147,1181303
1373373,1373418
1061091,1061253
1494729,1494747
1039894,1040087
1474172,1474396
1447948,1448232
1296838,1297244
1331899,1332167
1023972,1024399
1022184,1022278
1104166,1104295
1050477,1050705
1319810,1320097
1343484,1343781
1056999,1057069
1203271,1203425
1316248,1316393
1448952,1449239
1282283,1282578
1076859,1077119
1483751,1484009
1325446,1325738
1439354,1439399
1097817,1098289
1214280,1214675
1421480,1421601
1034893,1034988
1285962,1286410
1202605,1203014
1219747,1219990
1001226,1001625
1251855,1251908
1457606,1457747
1471938,1472146
1454684,1455091
1459496,1459819
1317450,1317910
1495075,1495509
1102369,1102813
1063867,1064045
1115853,1115985
1101998,1102044
1278420,1278579
1092413,1092617
1445030,1445283
1151875,1152337
1098694,1098992
1354293,1354773
1150680,1150825
1300306,1300604
1360566,1360657
1056606,1056925
1274930,1275317
1231383,1231789
1432483,1432520
1289959,1290325
1241152,1241455
1372789,1372866
1049251,1049747
1213042,1213296
1359917,1360328
1079344,1079711
1487835,1488332
1392415,1392565
1309909,1309972
1082512,1082712
1125943,1126057
1217803,1218064
1005494,1005524
1213485,1213768
1200468,1200554
1149432,1149656
1048476,1048862
1057671,1058002
1439057,1439396
1219545,1220016
1461983,1462015
1078465,1078538
1232593,1232739
1234320,1234557
1237289,1237446
1393092,1393427
1117701,1118055
1452493,1452880
1420270,1420299
1291218,1291619
1260732,1260764
1365986,1366311
1340954,1341393
1142905,1142905
1399856,1400008
1102163,1102219
1489083,1489378
1107903,1108104
1261096,1261198
1200676,1200688
1120281,1120311
1478249,1478323
1427925,1428042
1358019,1358385
1307731,1307840
1098650,1098975
1394423,1394458
1265385,1265540
1257281,1257738
1003830,1004173
1449863,1450345
1359370,1359749
1294297,1294413
1444997,1445243
1228028,1228292
1483963,1483982
1328048,1328150
1009920,1010334
1429843,1429899
1222157,1222376
1190860,1190920
1033608,1033951
1107792,1108282
1281965,1282332
1025609,1025838
1344783,1344815
1298425,1298428
1203136,1203230
1328610,1329089
1398516,1398801
1105744,1106118
1036321,1036490
1051999,1052425
1236100,1236250
1253319,1253774
1282232,1282464
1455126,1455302
1421269,1421727
1338013,1338392
1179418,1179764
1407243,1407348
1482560,1482697
1463151,1463412
1157752,1158119
1431953,1432450
1042696,1042777
1327738,1328048
1104959,1104975
1037045,1037413
1447538,1447553
1467121,1467598
1390274,1390377
1124544,1124901
1045541,1045952
1057068,1057280
1295177,1295407
1111594,1112021
1145044,1145443
1470634,1470791
1276730,1276854
1146663,1146816
1227709,1227757
1168124,1168269
1209292,1209351
1262498,1262605
1034802,1034971
1483621,1483745
1299717,1299783
1064786,1065211
1357007,1357496
1143451,1143617
1330833,1330945
1456631,1456982
1175068,1175376
1250480,1250890
1488978,1489353
1469447,1469518
1150790,1150840
1167199,1167566
1164867,1164929
1114351,1114575
1224063,1224102
1398474,1398936
1424311,1424658
1374753,1375171
1390148,1390516
1187024,1187448
1200250,1200643
1241789,1242060
1390864,1390916
1376458,1376692
1159596,1160006
1165858,1165861
1029775,1030183
1029224,1029263
1342910,1343279
1200803,1201072
1480442,1480811
1387494,1387542
1454786,1455254
1140224,1140451
1387991,1388349
1497508,1497548
1055360,1055703
1197636,1198121
1280784,1281066
1140376,1140519
1478785,1478892
1483183,1483601
1072002,1072208
1366941,1367280
1017741,1018117
1032527,1032760
1251587,1251611
1474535,1474972
1412637,1412852
1033716,1033897
1298282,1298726
1375611,1375635
1305467,1305523
1211685,1212001
1217963,1218266
1233870,1234012
1005187,1005651
1462934,1463369
1283317,1283500
1250807,1251036
1344038,1344133
1443234,1443554
1173701,1173701
1054691,1054782
1161213,1161612
1050992,1051302
1383522,1383551
1455633,1455774
1414011,1414441
1103863,1104324
1147901,1148115
1065816,1065991
1063440,1063647
1252312,1252639
1102049,1102292
1336658,1336912
1293054,1293392
1309516,1309563
1259457,1259889
1085884,1086176
1354152,1354243
1059908,1060224
1132854,1133033
1079294,1079577
1020101,1020444
1371247,1371713
1327580,1327672
1254114,1254528
1032859,1032925
1110320,1110480
1172253,1172708
1466605,1466742
1282634,1283107
1475398,1475674
1412207,1412371
1374031,1374180
1476548,1476917
1447821,1448132
1219840,1220134
1105606,1105820
1036616,1036841
1088228,1088249
1437214,1437375
1318779,1319093
1492332,1492440
1486042,1486290
1278398,1278785
1216946,1217074
1231589,1231909
1211363,1211508
1353394,1353672
1392456,1392526
1454607,1454903
1186882,1187103
1131441,1131920
1019265,1019382
1245320,1245422
1470555,1470932
1443379,1443787
1217929,1217973
1385499,1385716
1122831,1123033
1152032,1152098
1146500,1146965
1112771,1112982
1411688,1411850
1343895,1344106
1122907,1123005
1023779,1024014
1192232,1192596
1408361,1408590
1342718,1342955
1131841,1132046
1433566,1433593
1234221,1234618
1015106,1015362
1044137,1044257
1329710,1330005
1136498,1136867
1265038,1265427
1191796,1192022
1192100,1192554
1086354,1086555
1168532,1168703
1300027,1300191
1002802,1003181
1289503,1289740
1078679,1078945
1346807,1346888
1377988,1378410
1407250,1407367
1159300,1159454
1496124,1496623
1351876,1351986
1161173,1161536
1167274,1167342
1334928,1335210
1492040,1492472
1020782,1021242
1057475,1057482
1345771,1345949
1087496,1087831
1134824,1135055
1422218,1422282
1480814,1481006
1201118,1201324
1463098,1463565
1063321,1063783
1340230,1340691
1373820,1373987
1272361,1272758
1049674,1050148
1301003,1301300
1478471,1478782
1333968,1334043
1280060,1280375
1235148,1235189
1304743,1305085
1351347,1351613
1173048,1173286
1229346,1229751
1141139,1141202
1150642,1150650
1124854,1124857
1427070,1427316
1450311,1450593
1405745,1405943
1296563,1296629
1301626,1301918
1353957,1354249
1064760,1064767
1285390,1285889
1378448,1378597
1357774,1358264
1335001,1335239
1448258,1448668
1301064,1301467
1475460,1475910
1382318,1382646
1414219,1414585
1012828,1013106
1143180,1143320
1283966,1284425
1317402,1317531
1447348,1447671
1396607,1396760
1350473,1350813
1345467,1345849
1253605,1253695
1099110,1099212
1342934,1343226
1295562,1295580
1422655,1422931
1089283,1089373
1140790,1141256
1208028,1208059
1419764,1419989
1313171,1313234
1220492,1220663
1481161,1481244
1028804,1029111
1110892,1111037
1142748,1143080
1010585,1010634
1023501,1023937
1333050,1333345
1451613,1451617
1108513,1108939
1417315,1417810
1358607,1359054
1415997,1416420
1349017,1349099
1069427,1069814
1190061,1190359
1283818,1284081
1139421,1139645
1180117,1180599
1036872,1037032
1493844,1494334
1099774,1099918
1361218,1361329
1070147,1070507
1213424,1213589
1371539,1371963
1377012,1377144
1144653,1144671
1269924,1270294
1192254,1192396
1386003,1386243
1193613,1193951
1334873,1334916
1378210,1378649
1083076,1083153
1173796,1173939
1280295,1280575
1416660,1416891
1499363,1499410
1240592,1240909
1161620,1161760
1081012,1081030
1179454,1179477
1264976,1265073
1031803,1032251
1307558,1308046
1374766,1375094
1199828,1200285
1022524,1022945
1260227,1260305
1416450,1416675
1163159,1163532
1430031,1430473
1300764,1301138
1114985,1115105
1363085,1363303
1384136,1384456
1220631,1220741
1463194,1463602
1441345,1441807
1284557,1284653
1034595,1034719
1206583,1206818
1227765,1227915
1019425,1019725
1027798,1028217
1479224,1479468
1115234,1115288
1452720,1452801
1066242,1066666
1171274,1171704
1174119,1174259
1179166,1179468
1385466,1385852
1049710,1049989
1463014,1463095
1455311,1455562
1228491,1228897
1336594,1336723
1301364,1301585
1451382,1451484
1293706,1293709
1161508,1161796
1398168,1398275
1243375,1243812
1247182,1247544
1135444,1135637
1339889,1340055
1408035,1408252
1460308,1460494
1385096,1385132
1087062,1087206
1423340,1423544
1091556,1091870
1238511,1238581
1234342,1234669
1400827,1400982
1166886,1167059
1218040,1218487
1471998,1472336
1350188,1350517
1431964,1431996
1280541,1280982
1236679,1237035
1103082,1103312
1175388,1175460
1268479,1268702
1224079,1224508
1466793,1466825
1195300,1195719
1332602,1332992
1254822,1254848
1198369,1198778
1423968,1424427
1029995,1030346
1347971,1348365
1455675,1456012
1000228,1000322
1197199,1197625
1341466,1341729
1434568,1434904
1053671,1054161
1263787,1264007
1229497,1229749
1064614,1064912
1420540,1420710
1165168,1165321
1088417,1088842
1326032,1326505
1021110,1021445
1396093,1396147
1160747,1160791
1284175,1284533
1146737,1146869
1491377,1491821
1425697,1425738
1368917,1369357
1401746,1401819
1328288,1328579
1143796,1144031
1131511,1131818
1191861,1192268
1048775,1049091
1445726,1445859
1377876,1377917
1449361,1449575
1381706,1381724
1234763,1235132
1255813,1256117
1249169,1249462
1191759,1192159
1228145,1228181
1351716,1352189
1259975,1260324
1132250,1132710
1370601,1370869
1179091,1179389
1156745,1157031
1119229,1119714
1137525,1137849
1093712,1093821
1033089,1033165
1430239,1430429
1328654,1328860
1136716,1136818
1384646,1384656
1074630,1075122
1326377,1326801
1279614,1280110
1091643,1092113
1320302,1320601
1075676,1075926
1109155,1109587
1465241,1465547
1122593,1122714
1123747,1123980
1183905,1184257
1301134,1301606
1164378,1164551
1439809,1440256
1000161,1000226
1287478,1287601
1032880,1033137
1092858,1093149
1168711,1168940
1234466,1234877
1170523,1170639
1383939,1383988
1029430,1029703
1027884,1028316
1448707,1449135
1193148,1193440
1398506,1398705
1336908,1336915
1318473,1318906
1453719,1453733
1116792,1117088
1227215,1227242
1464555,1464766
1478315,1478814
1306958,1307041
1027912,1028213
1291292,1291572
1469625,1469875
1272929,1273081
1065988,1066156
1298203,1298206
1311690,1312011
1384477,1384770
1103379,1103849
1393651,1394064
1055072,1055301
1157985,1158009
1092710,1093122
1436230,1436541
1250088,1250231
1240204,1240422
1362409,1362553
1416703,1416792
1475543,1476039
1205544,1205781
1049412,1049546
1359310,1359426
1496343,1496712
1118499,1118822
1439395,1439609
1477156,1477644
1147385,1147528
1092863,1093223
1495771,1496011
1431613,1431720
1087838,1087842
1272337,1272380
1209968,1210252
1441839,1442307
1422551,1423030
1334319,1334560
1424199,1424537
1353858,1354115
1395683,1396110
1430271,1430603
1075204,1075222
1249056,1249392
1038873,1039065
1298402,1298499
1283706,1283826
1010908,1011093
1101140,1101329
1034276,1034662
1073979,1074208
1053121,1053290
1187329,1187816
1106905,1107217
1324475,1324478
